"","Phero_genes","Food_genes","interxn_genes","allDEG","Food_down","Food_up","EBO_down","EBO_up","BP_up","BP_down","BPvEBO_up","BPvEBO_down","background"
"8540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726241"
"8541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726243"
"8542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726244"
"8543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726247"
"8544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726248"
"8545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726250"
"8546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726251"
"8547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726252"
"8548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726253"
"8549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726254"
"8550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726255"
"8551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726259"
"8552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726260"
"8553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726261"
"8554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726262"
"8555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726264"
"8556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726265"
"8557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726268"
"8558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726269"
"8559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726270"
"8560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726272"
"8561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726273"
"8562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726276"
"8563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726277"
"8564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726278"
"8565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726279"
"8566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726280"
"8567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726282"
"8568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726283"
"8569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726284"
"8570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726286"
"8571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726289"
"8572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726290"
"8573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726291"
"8574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726294"
"8575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726295"
"8576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726297"
"8577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726298"
"8578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726301"
"8579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726302"
"8580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726303"
"8581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726304"
"8582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726305"
"8583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726307"
"8584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726308"
"8585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726309"
"8586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726310"
"8587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726312"
"8588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726314"
"8589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726316"
"8590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726318"
"8591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726320"
"8592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726321"
"8593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726322"
"8594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726323"
"8595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726325"
"8596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726326"
"8597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726330"
"8598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726331"
"8599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726332"
"8600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726335"
"8601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726336"
"8602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726337"
"8603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726338"
"8604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726339"
"8605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726341"
"8606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726343"
"8607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726347"
"8608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726348"
"8609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726349"
"8610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726350"
"8611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726353"
"8612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726354"
"8613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726358"
"8614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726359"
"8615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726361"
"8616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726363"
"8617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726364"
"8618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726365"
"8619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726368"
"8620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726369"
"8621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726373"
"8622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726375"
"8623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726377"
"8624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726378"
"8625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726379"
"8626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726380"
"8627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726381"
"8628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726383"
"8629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726385"
"8630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726389"
"8631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726392"
"8632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726394"
"8633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726397"
"8634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726399"
"8635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726401"
"8636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726405"
"8637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726407"
"8638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726408"
"8639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726409"
"8640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726411"
"8641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726414"
"8642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726415"
"8643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726416"
"8644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726417"
"8645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726418"
"8646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726419"
"8647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726421"
"8648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726422"
"8649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726423"
"8650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726427"
"8651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726428"
"8652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726429"
"8653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726431"
"8654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726432"
"8655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726433"
"8656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726435"
"8657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726436"
"8658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726437"
"8659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726438"
"8660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726439"
"8661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726441"
"8662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726443"
"8663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726444"
"8664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726445"
"8665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726447"
"8666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726449"
"8667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726450"
"8668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726451"
"8669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726453"
"8670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726456"
"8671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726457"
"8672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726460"
"8673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726461"
"8674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726469"
"8675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726471"
"8676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726472"
"8677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726474"
"8678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726476"
"8679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726478"
"8680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726480"
"8681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726482"
"8682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726483"
"8683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726486"
"8684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726488"
"8685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726492"
"8686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726493"
"8687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726494"
"8688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726495"
"8689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726496"
"8690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726497"
"8691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726498"
"8692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726500"
"8693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726501"
"8694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726504"
"8695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726505"
"8696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726506"
"8697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726508"
"8698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726509"
"8699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726510"
"8700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726513"
"8701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726514"
"8702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726515"
"8703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726521"
"8704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726522"
"8705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726524"
"8706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726525"
"8707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726526"
"8708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726527"
"8709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726529"
"8710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726530"
"8711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726535"
"8712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726537"
"8713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726538"
"8714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726540"
"8715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726541"
"8716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726542"
"8717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726543"
"8718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726544"
"8719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726546"
"8720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726547"
"8721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726548"
"8722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726550"
"8723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726551"
"8724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726552"
"8725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726554"
"8726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726562"
"8727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726564"
"8728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726566"
"8729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726567"
"8730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726568"
"8731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726569"
"8732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726570"
"8733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726571"
"8734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726572"
"8735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726579"
"8736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726580"
"8737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726582"
"8738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726583"
"8739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726584"
"8740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726585"
"8741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726586"
"8742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726587"
"8743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726589"
"8744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726591"
"8745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726594"
"8746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726595"
"8747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726597"
"8748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726598"
"8749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726599"
"8750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726600"
"8751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726601"
"8752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726602"
"8753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726605"
"8754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726608"
"8755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726609"
"8756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726611"
"8757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726612"
"8758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726616"
"8759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726617"
"8760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726619"
"8761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726620"
"8762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726625"
"8763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726626"
"8764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726631"
"8765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726632"
"8766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726633"
"8767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726636"
"8768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726637"
"8769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726638"
"8770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726642"
"8771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726643"
"8772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726644"
"8773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726646"
"8774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726647"
"8775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726649"
"8776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726650"
"8777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726651"
"8778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726653"
"8779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726654"
"8780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726655"
"8781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726656"
"8782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726657"
"8783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726658"
"8784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726661"
"8785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726662"
"8786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726664"
"8787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726666"
"8788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726667"
"8789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726668"
"8790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726669"
"8791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726670"
"8792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726671"
"8793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726672"
"8794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726673"
"8795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726679"
"8796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726681"
"8797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726682"
"8798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726683"
"8799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726685"
"8800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726689"
"8801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726690"
"8802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726691"
"8803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726692"
"8804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726694"
"8805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726695"
"8806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726696"
"8807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726697"
"8808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726698"
"8809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726702"
"8810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726706"
"8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726708"
"8812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726709"
"8813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726710"
"8814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726711"
"8815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726713"
"8816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726718"
"8817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726720"
"8818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726721"
"8819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726722"
"8820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726723"
"8821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726724"
"8822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726726"
"8823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726727"
"8824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726728"
"8825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726729"
"8826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726731"
"8827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726733"
"8828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726735"
"8829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726736"
"8830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726737"
"8831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726740"
"8832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726742"
"8833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726745"
"8834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726746"
"8835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726747"
"8836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726750"
"8837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726754"
"8838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726756"
"8839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726757"
"8840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726758"
"8841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726759"
"8842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726760"
"8843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726762"
"8844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726766"
"8845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726768"
"8846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726770"
"8847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726771"
"8848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726775"
