taget_id	GeneID
GB43880-RA	GB43880
GB43881-RA	GB43881
GB43882-RA	GB43882
GB43883-RA	GB43883
GB43852-RA	GB43852
GB43884-RA	GB43884
GB43851-RA	GB43851
GB43850-RA	GB43850
GB43885-RA	GB43885
GB43886-RA	GB43886
GB43849-RA	GB43849
GB43887-RA	GB43887
GB43848-RA	GB43848
GB43888-RA	GB43888
GB43847-RA	GB43847
GB43846-RA	GB43846
GB43845-RA	GB43845
GB43844-RA	GB43844
GB43889-RA	GB43889
GB43843-RA	GB43843
GB43890-RA	GB43890
GB43891-RA	GB43891
GB43892-RA	GB43892
GB43842-RA	GB43842
GB43841-RA	GB43841
GB43840-RA	GB43840
GB43894-RA	GB43894
GB43839-RA	GB43839
GB43895-RA	GB43895
GB43838-RA	GB43838
GB43897-RA	GB43897
GB43837-RA	GB43837
GB43836-RA	GB43836
GB43898-RA	GB43898
GB43835-RA	GB43835
GB43834-RA	GB43834
GB43899-RA	GB43899
GB43833-RA	GB43833
GB43832-RA	GB43832
GB43831-RA	GB43831
GB43830-RA	GB43830
GB43829-RA	GB43829
GB43828-RA	GB43828
GB43827-RA	GB43827
GB43826-RA	GB43826
GB43900-RA	GB43900
GB43901-RA	GB43901
GB43902-RA	GB43902
GB43825-RA	GB43825
GB43903-RA	GB43903
GB43904-RA	GB43904
GB43824-RA	GB43824
GB43823-RA	GB43823
GB43905-RA	GB43905
GB43822-RA	GB43822
GB43906-RA	GB43906
GB43908-RA	GB43908
GB43909-RA	GB43909
GB43910-RA	GB43910
GB43911-RA	GB43911
GB43820-RA	GB43820
GB43912-RA	GB43912
GB43913-RA	GB43913
GB43819-RA	GB43819
GB43914-RA	GB43914
GB43915-RA	GB43915
GB43916-RA	GB43916
GB43818-RA	GB43818
GB43917-RA	GB43917
GB43919-RA	GB43919
GB43920-RA	GB43920
GB43921-RA	GB43921
GB43817-RA	GB43817
GB43816-RA	GB43816
GB43922-RA	GB43922
GB43815-RA	GB43815
GB43923-RA	GB43923
GB43814-RA	GB43814
GB43813-RA	GB43813
GB43812-RA	GB43812
GB43924-RA	GB43924
GB43811-RA	GB43811
GB41833-RA	GB41833
GB41834-RA	GB41834
GB41835-RA	GB41835
GB41832-RA	GB41832
GB41831-RA	GB41831
GB41830-RA	GB41830
GB41829-RA	GB41829
GB41836-RA	GB41836
GB41837-RA	GB41837
GB41838-RA	GB41838
GB41839-RA	GB41839
GB41840-RA	GB41840
GB41841-RA	GB41841
GB41842-RA	GB41842
GB41843-RA	GB41843
GB41827-RA	GB41827
GB41826-RA	GB41826
GB41844-RA	GB41844
GB41845-RA	GB41845
GB41825-RA	GB41825
GB41846-RA	GB41846
GB41847-RA	GB41847
GB41848-RA	GB41848
GB41849-RA	GB41849
GB41850-RA	GB41850
GB41824-RA	GB41824
GB41851-RA	GB41851
GB41823-RA	GB41823
GB41852-RA	GB41852
GB41822-RA	GB41822
GB41853-RA	GB41853
GB41854-RA	GB41854
GB41855-RA	GB41855
GB41856-RA	GB41856
GB41857-RA	GB41857
GB41821-RA	GB41821
GB41820-RA	GB41820
GB41819-RA	GB41819
GB41858-RA	GB41858
GB41818-RA	GB41818
GB41859-RA	GB41859
GB41860-RA	GB41860
GB41861-RA	GB41861
GB41817-RA	GB41817
GB41816-RA	GB41816
GB41862-RA	GB41862
GB41863-RA	GB41863
GB41815-RA	GB41815
GB41864-RA	GB41864
GB41865-RA	GB41865
GB41814-RA	GB41814
GB41813-RA	GB41813
GB41812-RA	GB41812
GB41811-RA	GB41811
GB41810-RA	GB41810
GB41809-RA	GB41809
GB41866-RA	GB41866
GB41808-RA	GB41808
GB41807-RA	GB41807
GB41806-RA	GB41806
GB41867-RA	GB41867
GB41869-RA	GB41869
GB41870-RA	GB41870
GB41804-RA	GB41804
GB41803-RA	GB41803
GB41871-RA	GB41871
GB41872-RA	GB41872
GB41802-RA	GB41802
GB41801-RA	GB41801
GB41800-RA	GB41800
GB41799-RA	GB41799
GB41798-RA	GB41798
GB41797-RA	GB41797
GB41873-RA	GB41873
GB41796-RA	GB41796
GB41874-RA	GB41874
GB41795-RA	GB41795
GB41875-RA	GB41875
GB41794-RA	GB41794
GB41876-RA	GB41876
GB41877-RA	GB41877
GB41878-RA	GB41878
GB41793-RA	GB41793
GB41792-RA	GB41792
GB41879-RA	GB41879
GB41790-RA	GB41790
GB41788-RA	GB41788
GB41787-RA	GB41787
GB41786-RA	GB41786
GB41785-RA	GB41785
GB41784-RA	GB41784
GB41881-RA	GB41881
GB41882-RA	GB41882
GB41783-RA	GB41783
GB41782-RA	GB41782
GB41781-RA	GB41781
GB41883-RA	GB41883
GB41780-RA	GB41780
GB41884-RA	GB41884
GB41779-RA	GB41779
GB41778-RA	GB41778
GB41777-RA	GB41777
GB41885-RA	GB41885
GB41776-RA	GB41776
GB41886-RA	GB41886
GB41775-RA	GB41775
GB41774-RA	GB41774
GB41887-RA	GB41887
GB41888-RA	GB41888
GB41889-RA	GB41889
GB41890-RA	GB41890
GB41773-RA	GB41773
GB41772-RA	GB41772
GB41891-RA	GB41891
GB41892-RA	GB41892
GB41893-RA	GB41893
GB41771-RA	GB41771
GB41894-RA	GB41894
GB41895-RA	GB41895
GB41770-RA	GB41770
GB41896-RA	GB41896
GB41769-RA	GB41769
GB41897-RA	GB41897
GB41768-RA	GB41768
GB41898-RA	GB41898
GB41899-RA	GB41899
GB41767-RA	GB41767
GB41766-RA	GB41766
GB41765-RA	GB41765
GB41764-RA	GB41764
GB41763-RA	GB41763
GB41900-RA	GB41900
GB41901-RA	GB41901
GB41762-RA	GB41762
GB41761-RA	GB41761
GB41902-RA	GB41902
GB41903-RA	GB41903
GB41760-RA	GB41760
GB41904-RA	GB41904
GB41905-RA	GB41905
GB41906-RA	GB41906
GB41907-RA	GB41907
GB41908-RA	GB41908
GB41759-RA	GB41759
GB41909-RA	GB41909
GB41758-RA	GB41758
GB41910-RA	GB41910
GB41757-RA	GB41757
GB41756-RA	GB41756
GB41911-RA	GB41911
GB41755-RA	GB41755
GB41912-RA	GB41912
GB41754-RA	GB41754
GB41913-RA	GB41913
GB41914-RA	GB41914
GB41753-RA	GB41753
GB41915-RA	GB41915
GB41916-RA	GB41916
GB41917-RA	GB41917
GB41752-RA	GB41752
GB41751-RA	GB41751
GB41918-RA	GB41918
GB41919-RA	GB41919
GB41750-RA	GB41750
GB41920-RA	GB41920
GB41921-RA	GB41921
GB41922-RA	GB41922
GB45544-RA	GB45544
GB45545-RA	GB45545
GB45546-RA	GB45546
GB45543-RA	GB45543
GB45547-RA	GB45547
GB45542-RA	GB45542
GB45541-RA	GB45541
GB45548-RA	GB45548
GB45549-RA	GB45549
GB45540-RA	GB45540
GB45550-RA	GB45550
GB45539-RA	GB45539
GB45551-RA	GB45551
GB45552-RA	GB45552
GB45538-RA	GB45538
GB45553-RA	GB45553
GB45554-RA	GB45554
GB45555-RA	GB45555
GB45537-RA	GB45537
GB45536-RA	GB45536
GB45535-RA	GB45535
GB45557-RA	GB45557
GB45558-RA	GB45558
GB45534-RA	GB45534
GB42747-RA	GB42747
GB42746-RA	GB42746
GB42748-RA	GB42748
GB42745-RA	GB42745
GB42744-RA	GB42744
GB42749-RA	GB42749
GB42743-RA	GB42743
GB42750-RA	GB42750
GB42742-RA	GB42742
GB42751-RA	GB42751
GB42752-RA	GB42752
GB42753-RA	GB42753
GB42741-RA	GB42741
GB42754-RA	GB42754
GB42740-RA	GB42740
GB42739-RA	GB42739
GB42755-RA	GB42755
GB42738-RA	GB42738
GB42756-RA	GB42756
GB42757-RA	GB42757
GB42758-RA	GB42758
GB42759-RA	GB42759
GB42737-RA	GB42737
GB42736-RA	GB42736
GB42760-RA	GB42760
GB42735-RA	GB42735
GB42761-RA	GB42761
GB42762-RA	GB42762
GB42763-RA	GB42763
GB42734-RA	GB42734
GB42733-RA	GB42733
GB42764-RA	GB42764
GB42765-RA	GB42765
GB42766-RA	GB42766
GB42767-RA	GB42767
GB42732-RA	GB42732
GB42731-RA	GB42731
GB42729-RA	GB42729
GB42728-RA	GB42728
GB42768-RA	GB42768
GB42727-RA	GB42727
GB42726-RA	GB42726
GB42769-RA	GB42769
GB42725-RA	GB42725
GB42770-RA	GB42770
GB42771-RA	GB42771
GB42724-RA	GB42724
GB42772-RA	GB42772
GB42723-RA	GB42723
GB42773-RA	GB42773
GB42722-RA	GB42722
GB42774-RA	GB42774
GB42775-RA	GB42775
GB42776-RA	GB42776
GB42721-RA	GB42721
GB42777-RA	GB42777
GB42778-RA	GB42778
GB42720-RA	GB42720
GB42719-RA	GB42719
GB42717-RA	GB42717
GB42716-RA	GB42716
GB42715-RA	GB42715
GB42779-RA	GB42779
GB42714-RA	GB42714
GB42780-RA	GB42780
GB42781-RA	GB42781
GB42782-RA	GB42782
GB42783-RA	GB42783
GB42711-RA	GB42711
GB42784-RA	GB42784
GB42785-RA	GB42785
GB42786-RA	GB42786
GB42787-RA	GB42787
GB42788-RA	GB42788
GB42790-RA	GB42790
GB42791-RA	GB42791
GB42792-RA	GB42792
GB42793-RA	GB42793
GB42708-RA	GB42708
GB42707-RA	GB42707
GB42706-RA	GB42706
GB42705-RA	GB42705
GB42794-RA	GB42794
GB42704-RA	GB42704
GB42795-RA	GB42795
GB42796-RA	GB42796
GB42797-RA	GB42797
GB42703-RA	GB42703
GB42798-RA	GB42798
GB42702-RA	GB42702
GB42701-RA	GB42701
GB42799-RA	GB42799
GB42800-RA	GB42800
GB42700-RA	GB42700
GB42801-RA	GB42801
GB42802-RA	GB42802
GB42699-RA	GB42699
GB42803-RA	GB42803
GB42804-RA	GB42804
GB42698-RA	GB42698
GB42805-RA	GB42805
GB42697-RA	GB42697
GB42696-RA	GB42696
GB42806-RA	GB42806
GB42807-RA	GB42807
GB42695-RA	GB42695
GB42694-RA	GB42694
GB42808-RA	GB42808
GB42693-RA	GB42693
GB42809-RA	GB42809
GB42692-RA	GB42692
GB42810-RA	GB42810
GB42691-RA	GB42691
GB42811-RA	GB42811
GB42690-RA	GB42690
GB42812-RA	GB42812
GB42689-RA	GB42689
GB42813-RA	GB42813
GB42814-RA	GB42814
GB42688-RA	GB42688
GB42686-RA	GB42686
GB42815-RA	GB42815
GB42685-RA	GB42685
GB42816-RA	GB42816
GB42817-RA	GB42817
GB42684-RA	GB42684
GB42683-RA	GB42683
GB42682-RA	GB42682
GB42681-RA	GB42681
GB42680-RA	GB42680
GB42818-RA	GB42818
GB42819-RA	GB42819
GB42679-RA	GB42679
GB42820-RA	GB42820
GB42678-RA	GB42678
GB42677-RA	GB42677
GB42676-RA	GB42676
GB42821-RA	GB42821
GB42822-RA	GB42822
GB42675-RA	GB42675
GB42674-RA	GB42674
GB42823-RA	GB42823
GB42673-RA	GB42673
GB42672-RA	GB42672
GB42824-RA	GB42824
GB42825-RA	GB42825
GB42671-RA	GB42671
GB42826-RA	GB42826
GB42670-RA	GB42670
GB42669-RA	GB42669
GB42827-RA	GB42827
GB42828-RA	GB42828
GB42668-RA	GB42668
GB42829-RA	GB42829
GB42667-RA	GB42667
GB42830-RA	GB42830
GB42666-RA	GB42666
GB42665-RA	GB42665
GB42831-RA	GB42831
GB42832-RA	GB42832
GB42833-RA	GB42833
GB42834-RA	GB42834
GB42835-RA	GB42835
GB42836-RA	GB42836
GB42837-RA	GB42837
GB42664-RA	GB42664
GB42663-RA	GB42663
GB42662-RA	GB42662
GB42838-RA	GB42838
GB42661-RA	GB42661
GB42660-RA	GB42660
GB42839-RA	GB42839
GB42840-RA	GB42840
GB42659-RA	GB42659
GB42657-RA	GB42657
GB42656-RA	GB42656
GB42655-RA	GB42655
GB42841-RA	GB42841
GB42654-RA	GB42654
GB42842-RA	GB42842
GB42653-RA	GB42653
GB42652-RA	GB42652
GB42843-RA	GB42843
GB42844-RA	GB42844
GB42845-RA	GB42845
GB42846-RA	GB42846
GB42651-RA	GB42651
GB42847-RA	GB42847
GB42650-RA	GB42650
GB42848-RA	GB42848
GB42649-RA	GB42649
GB42648-RA	GB42648
GB42849-RA	GB42849
GB42647-RA	GB42647
GB42646-RA	GB42646
GB42645-RA	GB42645
GB42644-RA	GB42644
GB42850-RA	GB42850
GB42643-RA	GB42643
GB42642-RA	GB42642
GB42641-RA	GB42641
GB42640-RA	GB42640
GB42639-RA	GB42639
GB42638-RA	GB42638
GB42637-RA	GB42637
GB42636-RA	GB42636
GB42635-RA	GB42635
GB42851-RA	GB42851
GB42852-RA	GB42852
GB42634-RA	GB42634
GB42632-RA	GB42632
GB42853-RA	GB42853
GB42854-RA	GB42854
GB42631-RA	GB42631
GB42855-RA	GB42855
GB42856-RA	GB42856
GB42857-RA	GB42857
GB42858-RA	GB42858
GB42630-RA	GB42630
GB42859-RA	GB42859
GB42860-RA	GB42860
GB42629-RA	GB42629
GB42861-RA	GB42861
GB42862-RA	GB42862
GB42863-RA	GB42863
GB42864-RA	GB42864
GB42865-RA	GB42865
GB42628-RA	GB42628
GB42627-RA	GB42627
GB42626-RA	GB42626
GB42625-RA	GB42625
GB42624-RA	GB42624
GB42623-RA	GB42623
GB42622-RA	GB42622
GB42621-RA	GB42621
GB42620-RA	GB42620
GB42619-RA	GB42619
GB42618-RA	GB42618
GB42617-RA	GB42617
GB42616-RA	GB42616
GB42866-RA	GB42866
GB42867-RA	GB42867
GB42868-RA	GB42868
GB42869-RA	GB42869
GB42870-RA	GB42870
GB42615-RA	GB42615
GB42871-RA	GB42871
GB42614-RA	GB42614
GB42872-RA	GB42872
GB42873-RA	GB42873
GB42874-RA	GB42874
GB42613-RA	GB42613
GB42875-RA	GB42875
GB42612-RA	GB42612
GB42876-RA	GB42876
GB42877-RA	GB42877
GB42610-RA	GB42610
GB42878-RA	GB42878
GB42609-RA	GB42609
GB42608-RA	GB42608
GB42607-RA	GB42607
GB42879-RA	GB42879
GB42606-RA	GB42606
GB42605-RA	GB42605
GB42604-RA	GB42604
GB42880-RA	GB42880
GB42881-RA	GB42881
GB42603-RA	GB42603
GB42882-RA	GB42882
GB42883-RA	GB42883
GB42884-RA	GB42884
GB42885-RA	GB42885
GB42602-RA	GB42602
GB42886-RA	GB42886
GB42601-RA	GB42601
GB42887-RA	GB42887
GB42600-RA	GB42600
GB42888-RA	GB42888
GB42889-RA	GB42889
GB42599-RA	GB42599
GB42890-RA	GB42890
GB42598-RA	GB42598
GB42597-RA	GB42597
GB42596-RA	GB42596
GB42595-RA	GB42595
GB42594-RA	GB42594
GB42891-RA	GB42891
GB42892-RA	GB42892
GB42593-RA	GB42593
GB42893-RA	GB42893
GB42894-RA	GB42894
GB42592-RA	GB42592
GB42895-RA	GB42895
GB42591-RA	GB42591
GB42896-RA	GB42896
GB42897-RA	GB42897
GB42898-RA	GB42898
GB42590-RA	GB42590
GB42589-RA	GB42589
GB42588-RA	GB42588
GB42587-RA	GB42587
GB42586-RA	GB42586
GB42585-RA	GB42585
GB42584-RA	GB42584
GB42583-RA	GB42583
GB42582-RA	GB42582
GB42581-RA	GB42581
GB42580-RA	GB42580
GB42899-RA	GB42899
GB42900-RA	GB42900
GB42901-RA	GB42901
GB42902-RA	GB42902
GB42903-RA	GB42903
GB42904-RA	GB42904
GB42905-RA	GB42905
GB42906-RA	GB42906
GB42907-RA	GB42907
GB42908-RA	GB42908
GB42909-RA	GB42909
GB42910-RA	GB42910
GB42911-RA	GB42911
GB42912-RA	GB42912
GB42579-RA	GB42579
GB42578-RA	GB42578
GB42913-RA	GB42913
GB42577-RA	GB42577
GB42576-RA	GB42576
GB42914-RA	GB42914
GB42915-RA	GB42915
GB51475-RA	GB51475
GB53380-RA	GB53380
GB53381-RA	GB53381
GB53379-RA	GB53379
GB53382-RA	GB53382
GB53384-RA	GB53384
GB53378-RA	GB53378
GB53377-RA	GB53377
GB53385-RA	GB53385
GB53386-RA	GB53386
GB53387-RA	GB53387
GB53376-RA	GB53376
GB53388-RA	GB53388
GB53389-RA	GB53389
GB53375-RA	GB53375
GB53390-RA	GB53390
GB53391-RA	GB53391
GB53374-RA	GB53374
GB53392-RA	GB53392
GB53393-RA	GB53393
GB53394-RA	GB53394
GB53373-RA	GB53373
GB53395-RA	GB53395
GB53372-RA	GB53372
GB53371-RA	GB53371
GB53370-RA	GB53370
GB53369-RA	GB53369
GB53368-RA	GB53368
GB53396-RA	GB53396
GB53367-RA	GB53367
GB53397-RA	GB53397
GB53366-RA	GB53366
GB53365-RA	GB53365
GB53364-RA	GB53364
GB53363-RA	GB53363
GB53362-RA	GB53362
GB53398-RA	GB53398
GB53361-RA	GB53361
GB53360-RA	GB53360
GB53399-RA	GB53399
GB53359-RA	GB53359
GB53400-RA	GB53400
GB53401-RA	GB53401
GB53358-RA	GB53358
GB53402-RA	GB53402
GB53357-RA	GB53357
GB53403-RA	GB53403
GB53356-RA	GB53356
GB53404-RA	GB53404
GB53355-RA	GB53355
GB53405-RA	GB53405
GB53406-RA	GB53406
GB53354-RA	GB53354
GB53353-RA	GB53353
GB53352-RA	GB53352
GB53351-RA	GB53351
GB53350-RA	GB53350
GB53349-RA	GB53349
GB53348-RA	GB53348
GB53347-RA	GB53347
GB53346-RA	GB53346
GB53345-RA	GB53345
GB53344-RA	GB53344
GB53407-RA	GB53407
GB53343-RA	GB53343
GB53342-RA	GB53342
GB53341-RA	GB53341
GB53340-RA	GB53340
GB53408-RA	GB53408
GB53339-RA	GB53339
GB53409-RA	GB53409
GB53410-RA	GB53410
GB53338-RA	GB53338
GB53411-RA	GB53411
GB53412-RA	GB53412
GB53337-RA	GB53337
GB53414-RA	GB53414
GB53336-RA	GB53336
GB53415-RA	GB53415
GB53416-RA	GB53416
GB53335-RA	GB53335
GB53334-RA	GB53334
GB53417-RA	GB53417
GB53333-RA	GB53333
GB53418-RA	GB53418
GB53419-RA	GB53419
GB53332-RA	GB53332
GB53331-RA	GB53331
GB53330-RA	GB53330
GB53329-RA	GB53329
GB53328-RA	GB53328
GB53327-RA	GB53327
GB53326-RA	GB53326
GB53325-RA	GB53325
GB53324-RA	GB53324
GB53323-RA	GB53323
GB53420-RA	GB53420
GB53421-RA	GB53421
GB53322-RA	GB53322
GB53321-RA	GB53321
GB53422-RA	GB53422
GB53320-RA	GB53320
GB53319-RA	GB53319
GB53423-RA	GB53423
GB53318-RA	GB53318
GB53317-RA	GB53317
GB53424-RA	GB53424
GB53316-RA	GB53316
GB53315-RA	GB53315
GB53426-RA	GB53426
GB53314-RA	GB53314
GB53313-RA	GB53313
GB53312-RA	GB53312
GB53427-RA	GB53427
GB53428-RA	GB53428
GB53311-RA	GB53311
GB53310-RA	GB53310
GB53309-RA	GB53309
GB53308-RA	GB53308
GB53307-RA	GB53307
GB53306-RA	GB53306
GB53429-RA	GB53429
GB53305-RA	GB53305
GB53304-RA	GB53304
GB53430-RA	GB53430
GB53303-RA	GB53303
GB53431-RA	GB53431
GB53432-RA	GB53432
GB53433-RA	GB53433
GB53302-RA	GB53302
GB53301-RA	GB53301
GB53434-RA	GB53434
GB53300-RA	GB53300
GB53299-RA	GB53299
GB53435-RA	GB53435
GB53298-RA	GB53298
GB53436-RA	GB53436
GB53437-RA	GB53437
GB53438-RA	GB53438
GB53439-RA	GB53439
GB53440-RA	GB53440
GB53297-RA	GB53297
GB53296-RA	GB53296
GB53295-RA	GB53295
GB53441-RA	GB53441
GB53442-RA	GB53442
GB53443-RA	GB53443
GB53444-RA	GB53444
GB53445-RA	GB53445
GB53446-RA	GB53446
GB53447-RA	GB53447
GB53448-RA	GB53448
GB53449-RA	GB53449
GB53450-RA	GB53450
GB53451-RA	GB53451
GB53452-RA	GB53452
GB53453-RA	GB53453
GB53454-RA	GB53454
GB53455-RA	GB53455
GB53456-RA	GB53456
GB53457-RA	GB53457
GB53458-RA	GB53458
GB53459-RA	GB53459
GB53460-RA	GB53460
GB53461-RA	GB53461
GB53462-RA	GB53462
GB53463-RA	GB53463
GB53464-RA	GB53464
GB53465-RA	GB53465
GB53466-RA	GB53466
GB53467-RA	GB53467
GB53468-RA	GB53468
GB53469-RA	GB53469
GB53470-RA	GB53470
GB53471-RA	GB53471
GB53472-RA	GB53472
GB53473-RA	GB53473
GB53474-RA	GB53474
GB53475-RA	GB53475
GB53476-RA	GB53476
GB53477-RA	GB53477
GB53478-RA	GB53478
GB53479-RA	GB53479
GB53480-RA	GB53480
GB53481-RA	GB53481
GB53482-RA	GB53482
GB53483-RA	GB53483
GB53484-RA	GB53484
GB53485-RA	GB53485
GB53486-RA	GB53486
GB53487-RA	GB53487
GB53488-RA	GB53488
GB53489-RA	GB53489
GB53490-RA	GB53490
GB53491-RA	GB53491
GB53492-RA	GB53492
GB53493-RA	GB53493
GB53294-RA	GB53294
GB53494-RA	GB53494
GB53293-RA	GB53293
GB45901-RA	GB45901
GB45902-RA	GB45902
GB45899-RA	GB45899
GB45903-RA	GB45903
GB45898-RA	GB45898
GB45904-RA	GB45904
GB45897-RA	GB45897
GB45896-RA	GB45896
GB45895-RA	GB45895
GB47145-RA	GB47145
GB47144-RA	GB47144
GB47146-RA	GB47146
GB47143-RA	GB47143
GB47142-RA	GB47142
GB47141-RA	GB47141
GB47140-RA	GB47140
GB47147-RA	GB47147
GB47148-RA	GB47148
GB47139-RA	GB47139
GB47138-RA	GB47138
GB47149-RA	GB47149
GB47150-RA	GB47150
GB47151-RA	GB47151
GB47137-RA	GB47137
GB47136-RA	GB47136
GB47152-RA	GB47152
GB47135-RA	GB47135
GB47134-RA	GB47134
GB47153-RA	GB47153
GB41404-RA	GB41404
GB41403-RA	GB41403
GB41405-RA	GB41405
GB41402-RA	GB41402
GB41401-RA	GB41401
GB41400-RA	GB41400
GB41406-RA	GB41406
GB41399-RA	GB41399
GB41407-RA	GB41407
GB41408-RA	GB41408
GB41409-RA	GB41409
GB41410-RA	GB41410
GB41398-RA	GB41398
GB41397-RA	GB41397
GB41396-RA	GB41396
GB41395-RA	GB41395
GB41394-RA	GB41394
GB41411-RA	GB41411
GB41393-RA	GB41393
GB41392-RA	GB41392
GB41391-RA	GB41391
GB41412-RA	GB41412
GB41390-RA	GB41390
GB41413-RA	GB41413
GB41389-RA	GB41389
GB41388-RA	GB41388
GB41387-RA	GB41387
GB41386-RA	GB41386
GB41385-RA	GB41385
GB41384-RA	GB41384
GB43755-RA	GB43755
GB43756-RA	GB43756
GB43754-RA	GB43754
GB43753-RA	GB43753
GB43752-RA	GB43752
GB43757-RA	GB43757
GB43758-RA	GB43758
GB43751-RA	GB43751
GB43759-RA	GB43759
GB43760-RA	GB43760
GB43761-RA	GB43761
GB43750-RA	GB43750
GB43749-RA	GB43749
GB54006-RA	GB54006
GB54007-RA	GB54007
GB54008-RA	GB54008
GB54005-RA	GB54005
GB54009-RA	GB54009
GB54004-RA	GB54004
GB54010-RA	GB54010
GB54011-RA	GB54011
GB54003-RA	GB54003
GB54002-RA	GB54002
GB54012-RA	GB54012
GB54001-RA	GB54001
GB54000-RA	GB54000
GB54013-RA	GB54013
GB54015-RA	GB54015
GB54016-RA	GB54016
GB53999-RA	GB53999
GB53998-RA	GB53998
GB54017-RA	GB54017
GB54018-RA	GB54018
GB54019-RA	GB54019
GB54020-RA	GB54020
GB53997-RA	GB53997
GB53996-RA	GB53996
GB54021-RA	GB54021
GB54022-RA	GB54022
GB53995-RA	GB53995
GB54023-RA	GB54023
GB53994-RA	GB53994
GB53993-RA	GB53993
GB53992-RA	GB53992
GB53991-RA	GB53991
GB53990-RA	GB53990
GB53989-RA	GB53989
GB54024-RA	GB54024
GB54025-RA	GB54025
GB53988-RA	GB53988
GB44849-RA	GB44849
GB44848-RA	GB44848
GB44847-RA	GB44847
GB44850-RA	GB44850
GB44846-RA	GB44846
GB44845-RA	GB44845
GB44851-RA	GB44851
GB44852-RA	GB44852
GB44853-RA	GB44853
GB44854-RA	GB44854
GB44855-RA	GB44855
GB44856-RA	GB44856
GB44844-RA	GB44844
GB44857-RA	GB44857
GB44843-RA	GB44843
GB44842-RA	GB44842
GB44858-RA	GB44858
GB44859-RA	GB44859
GB44841-RA	GB44841
GB44840-RA	GB44840
GB44860-RA	GB44860
GB44839-RA	GB44839
GB44838-RA	GB44838
GB44837-RA	GB44837
GB44836-RA	GB44836
GB44835-RA	GB44835
GB44834-RA	GB44834
GB44833-RA	GB44833
GB44861-RA	GB44861
GB44832-RA	GB44832
GB44831-RA	GB44831
GB44862-RA	GB44862
GB44830-RA	GB44830
GB44829-RA	GB44829
GB44828-RA	GB44828
GB44863-RA	GB44863
GB44826-RA	GB44826
GB41112-RA	GB41112
GB42511-RA	GB42511
GB52335-RA	GB52335
GB46319-RA	GB46319
GB54900-RA	GB54900
GB40252-RA	GB40252
GB40251-RA	GB40251
GB40250-RA	GB40250
GB43050-RA	GB43050
GB40048-RA	GB40048
GB49010-RA	GB49010
GB46324-RA	GB46324
GB46323-RA	GB46323
GB46322-RA	GB46322
GB46321-RA	GB46321
GB46320-RA	GB46320
GB49215-RA	GB49215
GB52665-RA	GB52665
GB41110-RA	GB41110
GB49196-RA	GB49196
GB52246-RA	GB52246
GB52247-RA	GB52247
GB52245-RA	GB52245
GB52244-RA	GB52244
GB52248-RA	GB52248
GB53980-RA	GB53980
GB47069-RA	GB47069
GB49717-RA	GB49717
GB49718-RA	GB49718
GB53896-RA	GB53896
GB55127-RA	GB55127
GB55128-RA	GB55128
GB47863-RA	GB47863
GB50717-RA	GB50717
GB54620-RA	GB54620
GB42105-RA	GB42105
GB45779-RA	GB45779
GB53270-RA	GB53270
GB53269-RA	GB53269
GB53271-RA	GB53271
GB53268-RA	GB53268
GB41582-RA	GB41582
GB54705-RA	GB54705
GB41585-RA	GB41585
GB42116-RA	GB42116
GB52564-RA	GB52564
GB55120-RA	GB55120
GB40049-RA	GB40049
GB49848-RA	GB49848
GB49849-RA	GB49849
GB51875-RA	GB51875
GB42100-RA	GB42100
GB55253-RA	GB55253
GB47902-RA	GB47902
GB47903-RA	GB47903
GB47904-RA	GB47904
GB47901-RA	GB47901
GB47905-RA	GB47905
GB47906-RA	GB47906
GB40321-RA	GB40321
GB40320-RA	GB40320
GB40319-RA	GB40319
GB40318-RA	GB40318
GB43649-RA	GB43649
GB52872-RA	GB52872
GB46835-RA	GB46835
GB48286-RA	GB48286
GB49818-RA	GB49818
GB52895-RA	GB52895
GB50313-RA	GB50313
GB50312-RA	GB50312
GB49210-RA	GB49210
GB47156-RA	GB47156
GB53287-RA	GB53287
GB53286-RA	GB53286
GB53285-RA	GB53285
GB53288-RA	GB53288
GB53289-RA	GB53289
GB53284-RA	GB53284
GB49051-RA	GB49051
GB45531-RA	GB45531
GB48290-RA	GB48290
GB49257-RA	GB49257
GB55986-RA	GB55986
GB55985-RA	GB55985
GB55987-RA	GB55987
GB55988-RA	GB55988
GB55984-RA	GB55984
GB55989-RA	GB55989
GB55983-RA	GB55983
GB47907-RA	GB47907
GB54709-RA	GB54709
GB54710-RA	GB54710
GB44233-RA	GB44233
GB44232-RA	GB44232
GB53276-RA	GB53276
GB53277-RA	GB53277
GB43340-RA	GB43340
GB54631-RA	GB54631
GB49673-RA	GB49673
GB41570-RA	GB41570
GB47163-RA	GB47163
GB51379-RA	GB51379
GB50866-RA	GB50866
GB50865-RA	GB50865
GB50864-RA	GB50864
GB50867-RA	GB50867
GB50868-RA	GB50868
GB48280-RA	GB48280
GB50310-RA	GB50310
GB47858-RA	GB47858
GB43343-RA	GB43343
GB51236-RA	GB51236
GB51237-RA	GB51237
GB51238-RA	GB51238
GB51245-RA	GB51245
GB51244-RA	GB51244
GB51246-RA	GB51246
GB51243-RA	GB51243
GB51242-RA	GB51242
GB51241-RA	GB51241
GB46575-RA	GB46575
GB53283-RA	GB53283
GB53282-RA	GB53282
GB43346-RA	GB43346
GB45916-RA	GB45916
GB45915-RA	GB45915
GB45914-RA	GB45914
